timestamp,Machine_A_Power,Machine_A_Status,Machine_B_Power,Machine_B_Status,Machine_C_Power,Machine_C_Status,Auxiliary_Load,Total_Production_Load
2026-06-03 00:10:00,25.24,RUNNING,0.0,OFF,0.0,OFF,10.18,35.42
2026-06-03 00:15:00,25.71,RUNNING,0.0,OFF,0.0,OFF,9.8,35.5
2026-06-03 00:20:00,25.29,RUNNING,0.0,OFF,0.0,OFF,9.81,35.09
2026-06-03 00:25:00,25.3,RUNNING,0.0,OFF,0.0,OFF,10.2,35.5
2026-06-03 00:30:00,24.38,RUNNING,0.0,OFF,0.0,OFF,9.95,34.33
2026-06-03 00:35:00,25.33,RUNNING,0.0,OFF,0.0,OFF,10.11,35.43
2026-06-03 00:40:00,25.76,RUNNING,0.0,OFF,0.0,OFF,10.1,35.87
2026-06-03 00:45:00,24.35,RUNNING,0.0,OFF,0.0,OFF,10.1,34.45
2026-06-03 00:50:00,24.82,RUNNING,0.0,OFF,0.0,OFF,10.2,35.02
2026-06-03 00:55:00,25.23,RUNNING,0.0,OFF,0.0,OFF,9.79,35.02
2026-06-03 01:00:00,24.32,RUNNING,0.0,OFF,0.0,OFF,9.99,34.31
2026-06-03 01:05:00,24.56,RUNNING,0.0,OFF,0.0,OFF,10.09,34.64
2026-06-03 01:10:00,25.48,RUNNING,0.0,OFF,0.0,OFF,9.97,35.45
2026-06-03 01:15:00,25.0,RUNNING,0.0,OFF,0.0,OFF,10.09,35.09
2026-06-03 01:20:00,24.2,RUNNING,0.0,OFF,0.0,OFF,9.75,33.95
2026-06-03 01:25:00,25.01,RUNNING,0.0,OFF,0.0,OFF,9.82,34.84
2026-06-03 01:30:00,24.29,RUNNING,0.0,OFF,0.0,OFF,9.83,34.12
2026-06-03 01:35:00,24.96,RUNNING,0.0,OFF,0.0,OFF,10.09,35.05
2026-06-03 01:40:00,24.55,RUNNING,0.0,OFF,0.0,OFF,9.9,34.46
2026-06-03 01:45:00,25.04,RUNNING,0.0,OFF,0.0,OFF,10.12,35.16
2026-06-03 01:50:00,25.35,RUNNING,0.0,OFF,0.0,OFF,10.13,35.48
2026-06-03 01:55:00,25.69,RUNNING,0.0,OFF,0.0,OFF,9.94,35.62
2026-06-03 02:00:00,24.37,RUNNING,0.0,OFF,0.0,OFF,9.95,34.32
2026-06-03 02:05:00,25.44,RUNNING,0.0,OFF,0.0,OFF,9.97,35.41
2026-06-03 02:10:00,25.0,RUNNING,0.0,OFF,0.0,OFF,10.02,35.02
2026-06-03 02:15:00,24.97,RUNNING,0.0,OFF,0.0,OFF,10.0,34.98
2026-06-03 02:20:00,25.37,RUNNING,0.0,OFF,0.0,OFF,9.78,35.15
2026-06-03 02:25:00,25.01,RUNNING,0.0,OFF,0.0,OFF,9.93,34.94
2026-06-03 02:30:00,24.64,RUNNING,0.0,OFF,0.0,OFF,10.28,34.92
2026-06-03 02:35:00,24.86,RUNNING,0.0,OFF,0.0,OFF,10.12,34.98
2026-06-03 02:40:00,25.58,RUNNING,0.0,OFF,0.0,OFF,10.13,35.7
2026-06-03 02:45:00,25.2,RUNNING,0.0,OFF,0.0,OFF,9.87,35.07
2026-06-03 02:50:00,25.24,RUNNING,0.0,OFF,0.0,OFF,10.27,35.52
2026-06-03 02:55:00,24.38,RUNNING,0.0,OFF,0.0,OFF,9.91,34.3
2026-06-03 03:00:00,24.87,RUNNING,0.0,OFF,0.0,OFF,10.15,35.02
2026-06-03 03:05:00,25.49,RUNNING,0.0,OFF,0.0,OFF,10.01,35.51
2026-06-03 03:10:00,24.52,RUNNING,0.0,OFF,0.0,OFF,10.15,34.67
2026-06-03 03:15:00,25.54,RUNNING,0.0,OFF,0.0,OFF,10.11,35.66
2026-06-03 03:20:00,25.5,RUNNING,0.0,OFF,0.0,OFF,9.76,35.26
2026-06-03 03:25:00,25.39,RUNNING,0.0,OFF,0.0,OFF,10.04,35.42
2026-06-03 03:30:00,24.66,RUNNING,0.0,OFF,0.0,OFF,10.1,34.76
2026-06-03 03:35:00,25.76,RUNNING,0.0,OFF,0.0,OFF,9.89,35.65
2026-06-03 03:40:00,25.19,RUNNING,0.0,OFF,0.0,OFF,10.17,35.36
2026-06-03 03:45:00,25.33,RUNNING,0.0,OFF,0.0,OFF,10.09,35.42
2026-06-03 03:50:00,25.44,RUNNING,0.0,OFF,0.0,OFF,10.28,35.72
2026-06-03 03:55:00,24.5,RUNNING,0.0,OFF,0.0,OFF,9.8,34.3
2026-06-03 04:00:00,25.09,RUNNING,0.0,OFF,0.0,OFF,9.78,34.87
2026-06-03 04:05:00,25.34,RUNNING,0.0,OFF,0.0,OFF,9.79,35.13
2026-06-03 04:10:00,25.69,RUNNING,0.0,OFF,0.0,OFF,10.07,35.76
2026-06-03 04:15:00,24.77,RUNNING,0.0,OFF,0.0,OFF,10.17,34.94
2026-06-03 04:20:00,24.31,RUNNING,0.0,OFF,0.0,OFF,10.0,34.31
2026-06-03 04:25:00,24.55,RUNNING,0.0,OFF,0.0,OFF,9.83,34.38
2026-06-03 04:30:00,25.4,RUNNING,0.0,OFF,0.0,OFF,10.02,35.42
2026-06-03 04:35:00,24.21,RUNNING,0.0,OFF,0.0,OFF,10.1,34.32
2026-06-03 04:40:00,25.19,RUNNING,0.0,OFF,0.0,OFF,10.28,35.47
2026-06-03 04:45:00,25.71,RUNNING,0.0,OFF,0.0,OFF,9.93,35.64
2026-06-03 04:50:00,25.52,RUNNING,0.0,OFF,0.0,OFF,9.92,35.44
2026-06-03 04:55:00,25.64,RUNNING,0.0,OFF,0.0,OFF,9.82,35.45
2026-06-03 05:00:00,25.73,RUNNING,0.0,OFF,0.0,OFF,10.02,35.75
2026-06-03 05:05:00,25.44,RUNNING,0.0,OFF,0.0,OFF,10.22,35.66
2026-06-03 05:10:00,25.32,RUNNING,0.0,OFF,0.0,OFF,10.29,35.61
2026-06-03 05:15:00,25.4,RUNNING,0.0,OFF,0.0,OFF,9.79,35.19
2026-06-03 05:20:00,24.29,RUNNING,0.0,OFF,0.0,OFF,10.18,34.46
2026-06-03 05:25:00,24.61,RUNNING,0.0,OFF,0.0,OFF,9.93,34.55
2026-06-03 05:30:00,25.28,RUNNING,0.0,OFF,0.0,OFF,10.02,35.3
2026-06-03 05:35:00,25.14,RUNNING,0.0,OFF,0.0,OFF,10.12,35.26
2026-06-03 05:40:00,25.46,RUNNING,0.0,OFF,0.0,OFF,9.88,35.34
2026-06-03 05:45:00,24.83,RUNNING,0.0,OFF,0.0,OFF,10.1,34.93
2026-06-03 05:50:00,24.83,RUNNING,0.0,OFF,0.0,OFF,10.18,35.0
2026-06-03 05:55:00,25.28,RUNNING,0.0,OFF,0.0,OFF,10.25,35.53
2026-06-03 06:00:00,25.09,RUNNING,0.0,OFF,0.0,OFF,10.03,35.12
2026-06-03 06:05:00,25.72,RUNNING,0.0,OFF,0.0,OFF,9.88,35.6
2026-06-03 06:10:00,25.23,RUNNING,0.0,OFF,0.0,OFF,10.01,35.24
2026-06-03 06:15:00,24.49,RUNNING,0.0,OFF,0.0,OFF,10.18,34.67
2026-06-03 06:20:00,24.94,RUNNING,0.0,OFF,0.0,OFF,10.03,34.97
2026-06-03 06:25:00,24.98,RUNNING,0.0,OFF,0.0,OFF,9.9,34.88
2026-06-03 06:30:00,25.64,RUNNING,0.0,OFF,0.0,OFF,9.89,35.53
2026-06-03 06:35:00,25.1,RUNNING,0.0,OFF,0.0,OFF,9.92,35.02
2026-06-03 06:40:00,24.55,RUNNING,0.0,OFF,0.0,OFF,10.14,34.7
2026-06-03 06:45:00,25.6,RUNNING,0.0,OFF,0.0,OFF,9.98,35.58
2026-06-03 06:50:00,25.17,RUNNING,0.0,OFF,0.0,OFF,10.21,35.38
2026-06-03 06:55:00,25.62,RUNNING,0.0,OFF,0.0,OFF,9.75,35.36
2026-06-03 07:00:00,25.13,RUNNING,0.0,OFF,0.0,OFF,9.94,35.07
2026-06-03 07:05:00,25.8,RUNNING,0.0,OFF,0.0,OFF,9.98,35.78
2026-06-03 07:10:00,25.37,RUNNING,0.0,OFF,0.0,OFF,9.87,35.25
2026-06-03 07:15:00,25.26,RUNNING,0.0,OFF,0.0,OFF,10.21,35.47
2026-06-03 07:20:00,24.91,RUNNING,0.0,OFF,0.0,OFF,9.81,34.72
2026-06-03 07:25:00,24.97,RUNNING,0.0,OFF,0.0,OFF,9.92,34.89
2026-06-03 07:30:00,24.27,RUNNING,0.0,OFF,0.0,OFF,9.82,34.09
2026-06-03 07:35:00,24.27,RUNNING,0.0,OFF,0.0,OFF,10.29,34.56
2026-06-03 07:40:00,25.54,RUNNING,0.0,OFF,0.0,OFF,9.86,35.39
2026-06-03 07:45:00,25.25,RUNNING,0.0,OFF,0.0,OFF,10.2,35.45
2026-06-03 07:50:00,24.76,RUNNING,0.0,OFF,0.0,OFF,10.22,34.99
2026-06-03 07:55:00,24.42,RUNNING,0.0,OFF,0.0,OFF,9.8,34.22
2026-06-03 08:00:00,24.78,RUNNING,20.3,RUNNING,0.0,OFF,9.77,54.85
2026-06-03 08:05:00,24.97,RUNNING,19.59,RUNNING,0.0,OFF,9.8,54.36
2026-06-03 08:10:00,24.46,RUNNING,20.18,RUNNING,0.0,OFF,9.72,54.36
2026-06-03 08:15:00,25.73,RUNNING,20.14,RUNNING,0.0,OFF,10.04,55.91
2026-06-03 08:20:00,24.34,RUNNING,19.93,RUNNING,0.0,OFF,10.3,54.56
2026-06-03 08:25:00,25.47,RUNNING,20.45,RUNNING,0.0,OFF,9.81,55.73
2026-06-03 08:30:00,24.93,RUNNING,20.13,RUNNING,0.0,OFF,9.84,54.89
2026-06-03 08:35:00,25.01,RUNNING,19.89,RUNNING,0.0,OFF,9.79,54.68
2026-06-03 08:40:00,25.45,RUNNING,20.0,RUNNING,0.0,OFF,9.77,55.23
2026-06-03 08:45:00,25.64,RUNNING,20.38,RUNNING,0.0,OFF,10.09,56.11
2026-06-03 08:50:00,24.57,RUNNING,20.42,RUNNING,0.0,OFF,10.17,55.16
2026-06-03 08:55:00,25.31,RUNNING,19.44,RUNNING,0.0,OFF,9.78,54.53
2026-06-03 09:00:00,25.6,RUNNING,19.87,RUNNING,34.38,RUNNING,10.13,89.98
2026-06-03 09:05:00,25.25,RUNNING,20.26,RUNNING,34.63,RUNNING,9.92,90.06
2026-06-03 09:10:00,24.88,RUNNING,19.81,RUNNING,34.55,RUNNING,10.11,89.35
2026-06-03 09:15:00,24.79,RUNNING,20.08,RUNNING,34.51,RUNNING,9.88,89.26
2026-06-03 09:20:00,25.25,RUNNING,20.35,RUNNING,34.89,RUNNING,10.12,90.61
2026-06-03 09:25:00,25.08,RUNNING,20.28,RUNNING,35.41,RUNNING,9.8,90.57
2026-06-03 09:30:00,25.68,RUNNING,19.91,RUNNING,34.13,RUNNING,9.83,89.55
2026-06-03 09:35:00,25.18,RUNNING,20.03,RUNNING,35.42,RUNNING,10.06,90.69
2026-06-03 09:40:00,24.52,RUNNING,20.22,RUNNING,35.61,RUNNING,9.87,90.22
2026-06-03 09:45:00,24.47,RUNNING,19.35,RUNNING,34.48,RUNNING,9.7,88.0
2026-06-03 09:50:00,24.83,RUNNING,20.12,RUNNING,35.04,RUNNING,10.14,90.13
2026-06-03 09:55:00,25.66,RUNNING,19.79,RUNNING,35.93,RUNNING,9.87,91.24
2026-06-03 10:00:00,24.62,RUNNING,19.87,RUNNING,34.21,RUNNING,9.74,88.44
2026-06-03 10:05:00,25.6,RUNNING,20.44,RUNNING,35.15,RUNNING,10.12,91.31
2026-06-03 10:10:00,25.74,RUNNING,19.94,RUNNING,34.92,RUNNING,10.05,90.65
2026-06-03 10:15:00,25.79,RUNNING,20.25,RUNNING,34.46,RUNNING,9.89,90.39
2026-06-03 10:20:00,24.6,RUNNING,19.43,RUNNING,35.35,RUNNING,10.19,89.57
2026-06-03 10:25:00,25.63,RUNNING,19.68,RUNNING,35.89,RUNNING,10.11,91.31
2026-06-03 10:30:00,25.6,RUNNING,19.59,RUNNING,34.41,RUNNING,9.85,89.44
2026-06-03 10:35:00,25.28,RUNNING,20.23,RUNNING,35.23,RUNNING,10.16,90.9
2026-06-03 10:40:00,24.99,RUNNING,20.68,RUNNING,35.79,RUNNING,10.22,91.68
2026-06-03 10:45:00,24.56,RUNNING,20.11,RUNNING,34.11,RUNNING,10.18,88.95
2026-06-03 10:50:00,25.3,RUNNING,19.54,RUNNING,35.95,RUNNING,10.12,90.91
2026-06-03 10:55:00,25.13,RUNNING,19.76,RUNNING,35.23,RUNNING,9.86,89.97
2026-06-03 11:00:00,24.79,RUNNING,20.0,RUNNING,34.42,RUNNING,10.12,89.33
2026-06-03 11:05:00,24.41,RUNNING,20.11,RUNNING,34.46,RUNNING,9.76,88.73
2026-06-03 11:10:00,24.43,RUNNING,20.64,RUNNING,34.3,RUNNING,10.18,89.56
2026-06-03 11:15:00,25.03,RUNNING,20.31,RUNNING,35.57,RUNNING,9.88,90.79
2026-06-03 11:20:00,24.3,RUNNING,20.44,RUNNING,34.95,RUNNING,10.08,89.77
2026-06-03 11:25:00,25.69,RUNNING,19.66,RUNNING,34.04,RUNNING,9.77,89.16
2026-06-03 11:30:00,25.24,RUNNING,19.54,RUNNING,35.56,RUNNING,9.91,90.26
2026-06-03 11:35:00,24.81,RUNNING,19.7,RUNNING,35.26,RUNNING,9.79,89.56
2026-06-03 11:40:00,25.11,RUNNING,20.49,RUNNING,34.14,RUNNING,9.8,89.54
2026-06-03 11:45:00,25.23,RUNNING,19.68,RUNNING,34.89,RUNNING,10.22,90.02
2026-06-03 11:50:00,24.49,RUNNING,19.33,RUNNING,35.46,RUNNING,10.1,89.38
2026-06-03 11:55:00,24.36,RUNNING,19.39,RUNNING,35.76,RUNNING,10.03,89.54
2026-06-03 12:00:00,24.62,RUNNING,3.0,STANDBY,0.0,OFF,9.79,37.41
2026-06-03 12:05:00,24.65,RUNNING,3.0,STANDBY,0.0,OFF,10.08,37.73
2026-06-03 12:10:00,25.58,RUNNING,3.0,STANDBY,0.0,OFF,9.9,38.47
2026-06-03 12:15:00,24.91,RUNNING,3.0,STANDBY,0.0,OFF,10.28,38.19
2026-06-03 12:20:00,25.22,RUNNING,3.0,STANDBY,0.0,OFF,10.04,38.26
2026-06-03 12:25:00,25.06,RUNNING,3.0,STANDBY,0.0,OFF,10.18,38.25
2026-06-03 12:30:00,24.2,RUNNING,3.0,STANDBY,0.0,OFF,10.19,37.39
2026-06-03 12:35:00,25.68,RUNNING,3.0,STANDBY,0.0,OFF,10.27,38.94
2026-06-03 12:40:00,24.57,RUNNING,3.0,STANDBY,0.0,OFF,9.7,37.27
2026-06-03 12:45:00,24.46,RUNNING,3.0,STANDBY,0.0,OFF,10.14,37.6
2026-06-03 12:50:00,24.58,RUNNING,3.0,STANDBY,0.0,OFF,10.16,37.74
2026-06-03 12:55:00,25.39,RUNNING,3.0,STANDBY,0.0,OFF,10.19,38.57
2026-06-03 13:00:00,25.22,RUNNING,20.16,RUNNING,0.0,OFF,9.86,55.25
2026-06-03 13:05:00,25.06,RUNNING,19.56,RUNNING,0.0,OFF,9.76,54.38
2026-06-03 13:10:00,24.44,RUNNING,19.99,RUNNING,0.0,OFF,9.91,54.34
2026-06-03 13:15:00,25.47,RUNNING,19.76,RUNNING,0.0,OFF,10.21,55.43
2026-06-03 13:20:00,24.95,RUNNING,19.57,RUNNING,0.0,OFF,10.2,54.73
2026-06-03 13:25:00,24.6,RUNNING,20.38,RUNNING,0.0,OFF,9.97,54.94
2026-06-03 13:30:00,25.03,RUNNING,20.67,RUNNING,0.0,OFF,9.98,55.69
2026-06-03 13:35:00,24.27,RUNNING,20.61,RUNNING,0.0,OFF,10.01,54.89
2026-06-03 13:40:00,25.58,RUNNING,19.6,RUNNING,0.0,OFF,9.77,54.95
2026-06-03 13:45:00,24.39,RUNNING,20.4,RUNNING,0.0,OFF,9.71,54.5
2026-06-03 13:50:00,24.79,RUNNING,19.43,RUNNING,0.0,OFF,9.79,54.01
2026-06-03 13:55:00,25.2,RUNNING,19.38,RUNNING,0.0,OFF,10.09,54.67
2026-06-03 14:00:00,25.77,RUNNING,20.4,RUNNING,0.0,OFF,10.15,56.33
2026-06-03 14:05:00,24.77,RUNNING,19.49,RUNNING,0.0,OFF,10.24,54.5
2026-06-03 14:10:00,24.5,RUNNING,19.56,RUNNING,0.0,OFF,9.91,53.97
2026-06-03 14:15:00,25.09,RUNNING,19.4,RUNNING,0.0,OFF,9.79,54.28
2026-06-03 14:20:00,25.22,RUNNING,19.83,RUNNING,0.0,OFF,9.81,54.86
2026-06-03 14:25:00,25.35,RUNNING,20.22,RUNNING,0.0,OFF,10.02,55.6
2026-06-03 14:30:00,25.18,RUNNING,19.75,RUNNING,0.0,OFF,10.08,55.02
2026-06-03 14:35:00,24.41,RUNNING,20.52,RUNNING,0.0,OFF,9.82,54.75
2026-06-03 14:40:00,25.25,RUNNING,20.04,RUNNING,0.0,OFF,10.12,55.41
2026-06-03 14:45:00,25.69,RUNNING,19.59,RUNNING,0.0,OFF,9.99,55.28
2026-06-03 14:50:00,25.09,RUNNING,20.61,RUNNING,0.0,OFF,9.95,55.66
2026-06-03 14:55:00,24.27,RUNNING,19.4,RUNNING,0.0,OFF,9.88,53.55
2026-06-03 15:00:00,25.05,RUNNING,19.57,RUNNING,0.0,OFF,10.02,54.63
2026-06-03 15:05:00,24.86,RUNNING,19.45,RUNNING,0.0,OFF,10.08,54.4
2026-06-03 15:10:00,24.47,RUNNING,19.55,RUNNING,0.0,OFF,9.94,53.96
2026-06-03 15:15:00,24.76,RUNNING,19.74,RUNNING,0.0,OFF,10.29,54.8
2026-06-03 15:20:00,25.36,RUNNING,20.15,RUNNING,0.0,OFF,10.04,55.55
2026-06-03 15:25:00,25.74,RUNNING,19.93,RUNNING,0.0,OFF,9.94,55.6
2026-06-03 15:30:00,25.79,RUNNING,19.72,RUNNING,0.0,OFF,9.88,55.39
2026-06-03 15:35:00,25.3,RUNNING,19.69,RUNNING,0.0,OFF,10.03,55.02
2026-06-03 15:40:00,24.77,RUNNING,19.49,RUNNING,0.0,OFF,9.92,54.18
2026-06-03 15:45:00,24.84,RUNNING,20.59,RUNNING,0.0,OFF,10.14,55.57
2026-06-03 15:50:00,25.3,RUNNING,20.11,RUNNING,0.0,OFF,10.24,55.65
2026-06-03 15:55:00,24.33,RUNNING,19.38,RUNNING,0.0,OFF,10.16,53.87
2026-06-03 16:00:00,25.59,RUNNING,19.62,RUNNING,0.0,OFF,10.09,55.3
2026-06-03 16:05:00,24.69,RUNNING,19.36,RUNNING,0.0,OFF,10.02,54.07
2026-06-03 16:10:00,25.37,RUNNING,19.85,RUNNING,0.0,OFF,9.97,55.19
2026-06-03 16:15:00,24.83,RUNNING,19.49,RUNNING,0.0,OFF,9.75,54.07
2026-06-03 16:20:00,25.0,RUNNING,20.38,RUNNING,0.0,OFF,9.78,55.16
2026-06-03 16:25:00,24.51,RUNNING,20.16,RUNNING,0.0,OFF,10.14,54.82
2026-06-03 16:30:00,25.68,RUNNING,19.43,RUNNING,0.0,OFF,10.1,55.21
2026-06-03 16:35:00,24.24,RUNNING,19.73,RUNNING,0.0,OFF,10.29,54.26
2026-06-03 16:40:00,24.27,RUNNING,20.45,RUNNING,0.0,OFF,9.82,54.54
2026-06-03 16:45:00,24.29,RUNNING,20.63,RUNNING,0.0,OFF,10.26,55.17
2026-06-03 16:50:00,24.38,RUNNING,19.93,RUNNING,0.0,OFF,9.71,54.02
2026-06-03 16:55:00,24.61,RUNNING,19.98,RUNNING,0.0,OFF,10.14,54.73
2026-06-03 17:00:00,25.26,RUNNING,0.0,OFF,0.0,OFF,9.73,34.99
2026-06-03 17:05:00,24.28,RUNNING,0.0,OFF,0.0,OFF,10.09,34.38
2026-06-03 17:10:00,25.26,RUNNING,0.0,OFF,0.0,OFF,10.22,35.47
2026-06-03 17:15:00,24.81,RUNNING,0.0,OFF,0.0,OFF,10.29,35.1
2026-06-03 17:20:00,24.5,RUNNING,0.0,OFF,0.0,OFF,10.0,34.5
2026-06-03 17:25:00,25.05,RUNNING,0.0,OFF,0.0,OFF,9.9,34.95
2026-06-03 17:30:00,25.2,RUNNING,0.0,OFF,0.0,OFF,9.84,35.04
2026-06-03 17:35:00,25.61,RUNNING,0.0,OFF,0.0,OFF,10.23,35.84
2026-06-03 17:40:00,24.44,RUNNING,0.0,OFF,0.0,OFF,10.24,34.68
2026-06-03 17:45:00,25.18,RUNNING,0.0,OFF,0.0,OFF,10.08,35.26
2026-06-03 17:50:00,25.66,RUNNING,0.0,OFF,0.0,OFF,9.9,35.55
2026-06-03 17:55:00,25.48,RUNNING,0.0,OFF,0.0,OFF,10.22,35.7
2026-06-03 18:00:00,25.79,RUNNING,0.0,OFF,0.0,OFF,10.29,36.08
2026-06-03 18:05:00,24.71,RUNNING,0.0,OFF,0.0,OFF,10.03,34.74
2026-06-03 18:10:00,25.61,RUNNING,0.0,OFF,0.0,OFF,10.14,35.74
2026-06-03 18:15:00,24.86,RUNNING,0.0,OFF,0.0,OFF,9.97,34.82
2026-06-03 18:20:00,24.64,RUNNING,0.0,OFF,0.0,OFF,10.17,34.81
2026-06-03 18:25:00,25.18,RUNNING,0.0,OFF,0.0,OFF,9.86,35.04
2026-06-03 18:30:00,25.3,RUNNING,0.0,OFF,0.0,OFF,9.92,35.22
2026-06-03 18:35:00,25.17,RUNNING,0.0,OFF,0.0,OFF,10.13,35.29
2026-06-03 18:40:00,24.42,RUNNING,0.0,OFF,0.0,OFF,9.82,34.24
2026-06-03 18:45:00,24.63,RUNNING,0.0,OFF,0.0,OFF,9.95,34.58
2026-06-03 18:50:00,24.31,RUNNING,0.0,OFF,0.0,OFF,10.26,34.56
2026-06-03 18:55:00,24.72,RUNNING,0.0,OFF,0.0,OFF,9.97,34.69
2026-06-03 19:00:00,25.38,RUNNING,0.0,OFF,0.0,OFF,9.93,35.3
2026-06-03 19:05:00,25.15,RUNNING,0.0,OFF,0.0,OFF,10.02,35.17
2026-06-03 19:10:00,24.92,RUNNING,0.0,OFF,0.0,OFF,10.2,35.12
2026-06-03 19:15:00,24.83,RUNNING,0.0,OFF,0.0,OFF,10.14,34.97
2026-06-03 19:20:00,24.28,RUNNING,0.0,OFF,0.0,OFF,9.87,34.15
2026-06-03 19:25:00,24.94,RUNNING,0.0,OFF,0.0,OFF,9.95,34.89
2026-06-03 19:30:00,24.43,RUNNING,0.0,OFF,0.0,OFF,10.2,34.63
2026-06-03 19:35:00,25.45,RUNNING,0.0,OFF,0.0,OFF,10.26,35.71
2026-06-03 19:40:00,24.92,RUNNING,0.0,OFF,0.0,OFF,9.81,34.73
2026-06-03 19:45:00,24.93,RUNNING,0.0,OFF,0.0,OFF,9.85,34.78
2026-06-03 19:50:00,25.35,RUNNING,0.0,OFF,0.0,OFF,9.77,35.12
2026-06-03 19:55:00,25.04,RUNNING,0.0,OFF,0.0,OFF,9.93,34.97
2026-06-03 20:00:00,24.81,RUNNING,0.0,OFF,0.0,OFF,9.93,34.73
2026-06-03 20:05:00,25.26,RUNNING,0.0,OFF,0.0,OFF,9.79,35.05
2026-06-03 20:10:00,24.87,RUNNING,0.0,OFF,0.0,OFF,9.89,34.76
2026-06-03 20:15:00,24.39,RUNNING,0.0,OFF,0.0,OFF,9.78,34.17
2026-06-03 20:20:00,24.93,RUNNING,0.0,OFF,0.0,OFF,10.21,35.15
2026-06-03 20:25:00,24.58,RUNNING,0.0,OFF,0.0,OFF,10.05,34.63
2026-06-03 20:30:00,25.16,RUNNING,0.0,OFF,0.0,OFF,9.85,35.01
2026-06-03 20:35:00,25.52,RUNNING,0.0,OFF,0.0,OFF,9.73,35.25
2026-06-03 20:40:00,25.57,RUNNING,0.0,OFF,0.0,OFF,10.1,35.67
2026-06-03 20:45:00,24.28,RUNNING,0.0,OFF,0.0,OFF,9.95,34.23
2026-06-03 20:50:00,25.31,RUNNING,0.0,OFF,0.0,OFF,10.06,35.36
2026-06-03 20:55:00,25.13,RUNNING,0.0,OFF,0.0,OFF,10.26,35.39
2026-06-03 21:00:00,24.81,RUNNING,0.0,OFF,0.0,OFF,9.74,34.55
2026-06-03 21:05:00,24.42,RUNNING,0.0,OFF,0.0,OFF,10.12,34.53
2026-06-03 21:10:00,25.31,RUNNING,0.0,OFF,0.0,OFF,10.07,35.38
2026-06-03 21:15:00,25.78,RUNNING,0.0,OFF,0.0,OFF,9.99,35.77
2026-06-03 21:20:00,24.66,RUNNING,0.0,OFF,0.0,OFF,10.07,34.72
2026-06-03 21:25:00,24.77,RUNNING,0.0,OFF,0.0,OFF,9.78,34.54
2026-06-03 21:30:00,24.99,RUNNING,0.0,OFF,0.0,OFF,9.81,34.8
2026-06-03 21:35:00,24.2,RUNNING,0.0,OFF,0.0,OFF,9.71,33.92
2026-06-03 21:40:00,25.48,RUNNING,0.0,OFF,0.0,OFF,10.3,35.78
2026-06-03 21:45:00,25.22,RUNNING,0.0,OFF,0.0,OFF,9.71,34.93
2026-06-03 21:50:00,24.69,RUNNING,0.0,OFF,0.0,OFF,10.0,34.7
2026-06-03 21:55:00,24.75,RUNNING,0.0,OFF,0.0,OFF,10.13,34.88
2026-06-03 22:00:00,24.73,RUNNING,0.0,OFF,0.0,OFF,9.9,34.63
2026-06-03 22:05:00,25.23,RUNNING,0.0,OFF,0.0,OFF,9.99,35.22
2026-06-03 22:10:00,24.74,RUNNING,0.0,OFF,0.0,OFF,10.17,34.91
2026-06-03 22:15:00,24.68,RUNNING,0.0,OFF,0.0,OFF,10.13,34.81
2026-06-03 22:20:00,25.3,RUNNING,0.0,OFF,0.0,OFF,10.18,35.48
2026-06-03 22:25:00,24.65,RUNNING,0.0,OFF,0.0,OFF,9.72,34.37
2026-06-03 22:30:00,25.11,RUNNING,0.0,OFF,0.0,OFF,9.93,35.05
2026-06-03 22:35:00,25.33,RUNNING,0.0,OFF,0.0,OFF,9.89,35.22
2026-06-03 22:40:00,24.58,RUNNING,0.0,OFF,0.0,OFF,9.97,34.55
2026-06-03 22:45:00,24.38,RUNNING,0.0,OFF,0.0,OFF,10.17,34.55
2026-06-03 22:50:00,24.24,RUNNING,0.0,OFF,0.0,OFF,9.99,34.23
2026-06-03 22:55:00,25.37,RUNNING,0.0,OFF,0.0,OFF,10.01,35.39
2026-06-03 23:00:00,25.52,RUNNING,0.0,OFF,0.0,OFF,10.26,35.78
2026-06-03 23:05:00,24.93,RUNNING,0.0,OFF,0.0,OFF,10.13,35.06
2026-06-03 23:10:00,25.3,RUNNING,0.0,OFF,0.0,OFF,10.06,35.36
2026-06-03 23:15:00,25.03,RUNNING,0.0,OFF,0.0,OFF,10.1,35.13
2026-06-03 23:20:00,25.63,RUNNING,0.0,OFF,0.0,OFF,9.89,35.52
2026-06-03 23:25:00,24.91,RUNNING,0.0,OFF,0.0,OFF,9.77,34.68
2026-06-03 23:30:00,25.2,RUNNING,0.0,OFF,0.0,OFF,10.01,35.21
2026-06-03 23:35:00,24.43,RUNNING,0.0,OFF,0.0,OFF,10.12,34.55
2026-06-03 23:40:00,25.18,RUNNING,0.0,OFF,0.0,OFF,9.9,35.08
2026-06-03 23:45:00,25.28,RUNNING,0.0,OFF,0.0,OFF,9.76,35.04
2026-06-03 23:50:00,25.15,RUNNING,0.0,OFF,0.0,OFF,10.06,35.21
2026-06-03 23:55:00,24.7,RUNNING,0.0,OFF,0.0,OFF,10.19,34.89
2026-06-04 00:00:00,25.76,RUNNING,0.0,OFF,0.0,OFF,10.15,35.91
2026-06-04 00:05:00,25.67,RUNNING,0.0,OFF,0.0,OFF,9.98,35.65
2026-06-04 00:10:00,24.94,RUNNING,0.0,OFF,0.0,OFF,9.84,34.78
2026-06-04 00:15:00,25.66,RUNNING,0.0,OFF,0.0,OFF,9.94,35.6
