timestamp,solar_power,wind_power,battery_soc,load_demand,grid_power,temperature,ems_action
2026-06-02 23:45:00,0.0,0.0,20.0,34.2,34.2,18.56,GRID_FALLBACK
2026-06-02 23:50:00,0.0,0.01,20.0,35.14,35.13,18.43,GRID_FALLBACK
2026-06-02 23:55:00,0.0,0.18,20.0,35.06,34.88,18.67,GRID_FALLBACK
2026-06-03 00:00:00,0.0,1.91,20.0,35.36,33.45,18.23,GRID_FALLBACK
2026-06-03 00:05:00,0.0,1.36,20.0,35.6,34.24,18.47,GRID_FALLBACK
2026-06-03 00:10:00,0.0,2.63,20.0,35.42,32.79,18.01,GRID_FALLBACK
2026-06-03 00:15:00,0.0,0.75,20.0,35.5,34.75,17.68,GRID_FALLBACK
2026-06-03 00:20:00,0.0,2.78,20.0,35.09,32.31,17.8,GRID_FALLBACK
2026-06-03 00:25:00,0.0,0.76,20.0,35.5,34.74,17.66,GRID_FALLBACK
2026-06-03 00:30:00,0.0,3.44,20.0,34.33,30.89,18.03,GRID_FALLBACK
2026-06-03 00:35:00,0.0,1.43,20.0,35.43,34.0,17.19,GRID_FALLBACK
2026-06-03 00:40:00,0.0,2.22,20.0,35.87,33.65,17.66,GRID_FALLBACK
2026-06-03 00:45:00,0.0,2.8,20.0,34.45,31.65,17.22,GRID_FALLBACK
2026-06-03 00:50:00,0.0,2.79,20.0,35.02,32.23,17.05,GRID_FALLBACK
2026-06-03 00:55:00,0.0,1.05,20.0,35.02,33.97,17.21,GRID_FALLBACK
2026-06-03 01:00:00,0.0,3.83,20.0,34.31,30.48,17.35,GRID_FALLBACK
2026-06-03 01:05:00,0.0,1.14,20.0,34.64,33.5,16.78,GRID_FALLBACK
2026-06-03 01:10:00,0.0,2.34,20.0,35.45,33.11,16.83,GRID_FALLBACK
2026-06-03 01:15:00,0.0,1.41,20.0,35.09,33.68,17.11,GRID_FALLBACK
2026-06-03 01:20:00,0.0,2.9,20.0,33.95,31.05,16.43,GRID_FALLBACK
2026-06-03 01:25:00,0.0,2.09,20.0,34.84,32.75,16.76,GRID_FALLBACK
2026-06-03 01:30:00,0.0,2.38,20.0,34.12,31.74,16.75,GRID_FALLBACK
2026-06-03 01:35:00,0.0,3.51,20.0,35.05,31.54,16.51,GRID_FALLBACK
2026-06-03 01:40:00,0.0,4.33,20.0,34.46,30.13,16.66,GRID_FALLBACK
2026-06-03 01:45:00,0.0,2.42,20.0,35.16,32.74,16.69,GRID_FALLBACK
2026-06-03 01:50:00,0.0,2.01,20.0,35.48,33.47,16.01,GRID_FALLBACK
2026-06-03 01:55:00,0.0,2.25,20.0,35.62,33.37,16.01,GRID_FALLBACK
2026-06-03 02:00:00,0.0,4.72,20.0,34.32,29.6,16.24,GRID_FALLBACK
2026-06-03 02:05:00,0.0,4.19,20.0,35.41,31.22,16.57,GRID_FALLBACK
2026-06-03 02:10:00,0.0,2.38,20.0,35.02,32.64,16.32,GRID_FALLBACK
2026-06-03 02:15:00,0.0,5.99,20.0,34.98,28.99,15.79,GRID_FALLBACK
2026-06-03 02:20:00,0.0,4.62,20.0,35.15,30.53,16.46,GRID_FALLBACK
2026-06-03 02:25:00,0.0,6.7,20.0,34.94,28.24,16.0,GRID_FALLBACK
2026-06-03 02:30:00,0.0,6.1,20.0,34.92,28.82,16.45,GRID_FALLBACK
2026-06-03 02:35:00,0.0,2.96,20.0,34.98,32.02,16.42,GRID_FALLBACK
2026-06-03 02:40:00,0.0,6.11,20.0,35.7,29.59,16.23,GRID_FALLBACK
2026-06-03 02:45:00,0.0,3.52,20.0,35.07,31.55,16.37,GRID_FALLBACK
2026-06-03 02:50:00,0.0,8.67,20.0,35.52,26.85,15.88,GRID_FALLBACK
2026-06-03 02:55:00,0.0,4.44,20.0,34.3,29.86,16.01,GRID_FALLBACK
2026-06-03 03:00:00,0.0,6.77,20.0,35.02,28.25,15.98,GRID_FALLBACK
2026-06-03 03:05:00,0.0,8.38,20.0,35.51,27.13,16.28,GRID_FALLBACK
2026-06-03 03:10:00,0.0,7.26,20.0,34.67,27.41,15.63,GRID_FALLBACK
2026-06-03 03:15:00,0.0,4.77,20.0,35.66,30.89,15.75,GRID_FALLBACK
2026-06-03 03:20:00,0.0,3.82,20.0,35.26,31.44,15.87,GRID_FALLBACK
2026-06-03 03:25:00,0.0,9.66,20.0,35.42,25.76,16.34,GRID_FALLBACK
2026-06-03 03:30:00,0.0,9.38,20.0,34.76,25.38,15.86,GRID_FALLBACK
2026-06-03 03:35:00,0.0,11.16,20.0,35.65,24.49,16.43,GRID_FALLBACK
2026-06-03 03:40:00,0.0,5.78,20.0,35.36,29.58,16.16,GRID_FALLBACK
2026-06-03 03:45:00,0.0,11.38,20.0,35.42,24.04,16.45,GRID_FALLBACK
2026-06-03 03:50:00,0.0,8.87,20.0,35.72,26.85,16.39,GRID_FALLBACK
2026-06-03 03:55:00,0.0,9.86,20.0,34.3,24.44,16.06,GRID_FALLBACK
2026-06-03 04:00:00,0.0,8.0,20.0,34.87,26.87,16.28,GRID_FALLBACK
2026-06-03 04:05:00,0.0,7.51,20.0,35.13,27.62,16.39,GRID_FALLBACK
2026-06-03 04:10:00,0.0,5.8,20.0,35.76,29.96,16.09,GRID_FALLBACK
2026-06-03 04:15:00,0.0,10.09,20.0,34.94,24.85,16.55,GRID_FALLBACK
2026-06-03 04:20:00,0.0,7.18,20.0,34.31,27.13,16.34,GRID_FALLBACK
2026-06-03 04:25:00,0.0,6.76,20.0,34.38,27.62,16.48,GRID_FALLBACK
2026-06-03 04:30:00,0.0,7.95,20.0,35.42,27.47,16.47,GRID_FALLBACK
2026-06-03 04:35:00,0.0,15.95,20.0,34.32,18.37,17.07,GRID_FALLBACK
2026-06-03 04:40:00,0.0,12.15,20.0,35.47,23.32,16.71,GRID_FALLBACK
2026-06-03 04:45:00,0.0,15.98,20.0,35.64,19.66,16.97,GRID_FALLBACK
2026-06-03 04:50:00,0.0,16.34,20.0,35.44,19.1,16.94,GRID_FALLBACK
2026-06-03 04:55:00,0.0,7.89,20.0,35.45,27.56,17.23,GRID_FALLBACK
2026-06-03 05:00:00,0.0,9.18,20.0,35.75,26.57,17.08,GRID_FALLBACK
2026-06-03 05:05:00,0.0,14.61,20.0,35.66,21.05,16.77,GRID_FALLBACK
2026-06-03 05:10:00,0.0,13.47,20.0,35.61,22.14,17.19,GRID_FALLBACK
2026-06-03 05:15:00,0.0,18.9,20.0,35.19,16.29,17.57,GRID_FALLBACK
2026-06-03 05:20:00,0.0,9.62,20.0,34.46,24.84,17.41,GRID_FALLBACK
2026-06-03 05:25:00,0.0,11.23,20.0,34.55,23.32,17.59,GRID_FALLBACK
2026-06-03 05:30:00,0.0,9.55,20.0,35.3,25.75,17.76,GRID_FALLBACK
2026-06-03 05:35:00,0.0,18.12,20.0,35.26,17.14,17.87,GRID_FALLBACK
2026-06-03 05:40:00,0.0,10.96,20.0,35.34,24.38,17.53,GRID_FALLBACK
2026-06-03 05:45:00,0.0,14.86,20.0,34.93,20.07,17.65,GRID_FALLBACK
2026-06-03 05:50:00,0.0,11.87,20.0,35.0,23.13,18.08,GRID_FALLBACK
2026-06-03 05:55:00,0.0,12.26,20.0,35.53,23.27,18.26,GRID_FALLBACK
2026-06-03 06:00:00,0.45,15.17,20.0,35.12,19.5,18.58,GRID_FALLBACK
2026-06-03 06:05:00,2.17,18.42,20.0,35.6,15.02,18.17,GRID_FALLBACK
2026-06-03 06:10:00,3.76,15.52,20.0,35.24,15.97,18.79,GRID_FALLBACK
2026-06-03 06:15:00,5.92,22.77,20.0,34.67,5.98,18.45,GRID_FALLBACK
2026-06-03 06:20:00,8.21,24.82,20.0,34.97,1.95,19.14,GRID_FALLBACK
2026-06-03 06:25:00,10.75,13.63,20.0,34.88,10.5,18.83,GRID_FALLBACK
2026-06-03 06:30:00,11.95,13.96,20.0,35.53,9.62,18.83,GRID_FALLBACK
2026-06-03 06:35:00,13.91,16.78,20.0,35.02,4.33,19.23,GRID_FALLBACK
2026-06-03 06:40:00,15.86,13.48,20.0,34.7,5.36,19.26,GRID_FALLBACK
2026-06-03 06:45:00,17.5,15.29,20.0,35.58,2.79,19.5,GRID_FALLBACK
2026-06-03 06:50:00,20.01,21.3,20.23,35.38,0.0,19.59,BATTERY_CHARGING
2026-06-03 06:55:00,22.44,21.48,20.57,35.36,0.0,20.14,BATTERY_CHARGING
2026-06-03 07:00:00,24.59,21.37,21.0,35.07,0.0,19.66,BATTERY_CHARGING
2026-06-03 07:05:00,24.55,22.42,21.45,35.78,0.0,20.22,BATTERY_CHARGING
2026-06-03 07:10:00,28.23,17.98,21.88,35.25,0.0,20.53,BATTERY_CHARGING
2026-06-03 07:15:00,29.43,20.76,22.46,35.47,0.0,20.43,BATTERY_CHARGING
2026-06-03 07:20:00,30.91,17.82,23.02,34.72,0.0,20.86,BATTERY_CHARGING
2026-06-03 07:25:00,32.77,31.29,24.17,34.89,0.0,21.14,BATTERY_CHARGING
2026-06-03 07:30:00,34.95,17.02,24.88,34.09,0.0,20.71,BATTERY_CHARGING
2026-06-03 07:35:00,37.29,23.2,25.91,34.56,0.0,21.43,BATTERY_CHARGING
2026-06-03 07:40:00,38.08,24.36,26.98,35.39,0.0,21.12,BATTERY_CHARGING
2026-06-03 07:45:00,41.7,26.95,28.29,35.45,0.0,21.46,BATTERY_CHARGING
2026-06-03 07:50:00,42.72,32.05,29.87,34.99,0.0,21.61,BATTERY_CHARGING
2026-06-03 07:55:00,43.94,26.73,31.31,34.22,0.0,21.75,BATTERY_CHARGING
2026-06-03 08:00:00,44.57,20.66,31.72,54.85,0.0,21.59,BATTERY_CHARGING
2026-06-03 08:05:00,45.62,29.45,32.54,54.36,0.0,21.88,BATTERY_CHARGING
2026-06-03 08:10:00,51.5,18.72,33.17,54.36,0.0,22.54,BATTERY_CHARGING
2026-06-03 08:15:00,52.67,22.1,33.91,55.91,0.0,22.5,BATTERY_CHARGING
2026-06-03 08:20:00,50.7,29.22,34.92,54.56,0.0,22.23,BATTERY_CHARGING
2026-06-03 08:25:00,55.69,32.76,36.21,55.73,0.0,23.08,BATTERY_CHARGING
2026-06-03 08:30:00,56.5,30.93,37.5,54.89,0.0,23.08,BATTERY_CHARGING
2026-06-03 08:35:00,59.6,22.08,38.57,54.68,0.0,23.04,BATTERY_CHARGING
2026-06-03 08:40:00,58.01,29.32,39.84,55.23,0.0,22.98,BATTERY_CHARGING
2026-06-03 08:45:00,62.49,29.32,41.25,56.11,0.0,23.46,BATTERY_CHARGING
2026-06-03 08:50:00,62.04,20.2,42.33,55.16,0.0,23.67,BATTERY_CHARGING
2026-06-03 08:55:00,62.19,32.38,43.91,54.53,0.0,23.73,BATTERY_CHARGING
2026-06-03 09:00:00,65.58,34.98,44.33,89.98,0.0,23.98,BATTERY_CHARGING
2026-06-03 09:05:00,64.11,21.73,44.14,90.06,0.0,24.41,NORMAL_OPERATION
2026-06-03 09:10:00,65.83,24.0,44.16,89.35,0.0,24.07,BATTERY_CHARGING
2026-06-03 09:15:00,68.37,33.89,44.68,89.26,0.0,24.73,BATTERY_CHARGING
2026-06-03 09:20:00,67.84,33.04,45.08,90.61,0.0,24.57,BATTERY_CHARGING
2026-06-03 09:25:00,72.37,26.81,45.43,90.57,0.0,24.6,BATTERY_CHARGING
2026-06-03 09:30:00,74.85,21.8,45.71,89.55,0.0,25.42,BATTERY_CHARGING
2026-06-03 09:35:00,76.83,26.68,46.21,90.69,0.0,24.88,BATTERY_CHARGING
2026-06-03 09:40:00,70.83,31.5,46.69,90.22,0.0,25.75,BATTERY_CHARGING
2026-06-03 09:45:00,73.68,29.17,47.28,88.0,0.0,25.19,BATTERY_CHARGING
2026-06-03 09:50:00,71.44,34.4,47.9,90.13,0.0,25.46,BATTERY_CHARGING
2026-06-03 09:55:00,80.6,25.12,48.48,91.24,0.0,25.56,BATTERY_CHARGING
2026-06-03 10:00:00,80.29,37.64,49.64,88.44,0.0,26.16,BATTERY_CHARGING
2026-06-03 10:05:00,75.12,34.91,50.38,91.31,0.0,26.07,BATTERY_CHARGING
2026-06-03 10:10:00,78.96,34.2,51.27,90.65,0.0,26.78,BATTERY_CHARGING
2026-06-03 10:15:00,83.89,21.59,51.87,90.39,0.0,26.19,BATTERY_CHARGING
2026-06-03 10:20:00,81.07,20.68,52.35,89.57,0.0,27.1,BATTERY_CHARGING
2026-06-03 10:25:00,77.79,28.33,52.94,91.31,0.0,26.56,BATTERY_CHARGING
2026-06-03 10:30:00,82.6,23.51,53.6,89.44,0.0,27.39,BATTERY_CHARGING
2026-06-03 10:35:00,86.7,21.96,54.3,90.9,0.0,27.32,BATTERY_CHARGING
2026-06-03 10:40:00,88.14,28.17,55.28,91.68,0.0,27.41,BATTERY_CHARGING
2026-06-03 10:45:00,79.6,36.69,56.36,88.95,0.0,27.53,BATTERY_CHARGING
2026-06-03 10:50:00,84.42,28.3,57.22,90.91,0.0,27.68,BATTERY_CHARGING
2026-06-03 10:55:00,83.35,20.15,57.76,89.97,0.0,27.82,BATTERY_CHARGING
2026-06-03 11:00:00,88.5,27.44,58.81,89.33,0.0,28.04,BATTERY_CHARGING
2026-06-03 11:05:00,82.64,24.01,59.52,88.73,0.0,28.05,BATTERY_CHARGING
2026-06-03 11:10:00,89.2,26.42,60.55,89.56,0.0,28.11,BATTERY_CHARGING
2026-06-03 11:15:00,87.5,37.27,61.9,90.79,0.0,28.19,BATTERY_CHARGING
2026-06-03 11:20:00,86.88,25.46,62.79,89.77,0.0,28.64,BATTERY_CHARGING
2026-06-03 11:25:00,89.31,24.63,63.77,89.16,0.0,28.69,BATTERY_CHARGING
2026-06-03 11:30:00,83.3,21.83,64.36,90.26,0.0,29.16,BATTERY_CHARGING
2026-06-03 11:35:00,88.49,30.91,65.54,89.56,0.0,29.15,BATTERY_CHARGING
2026-06-03 11:40:00,85.38,23.58,66.31,89.54,0.0,28.88,BATTERY_CHARGING
2026-06-03 11:45:00,89.91,22.61,67.2,90.02,0.0,29.06,BATTERY_CHARGING
2026-06-03 11:50:00,87.43,34.62,68.5,89.38,0.0,29.3,BATTERY_CHARGING
2026-06-03 11:55:00,85.92,19.01,69.1,89.54,0.0,29.88,BATTERY_CHARGING
2026-06-03 12:00:00,89.06,29.98,71.08,37.41,-31.62,29.28,GRID_EXPORT
2026-06-03 12:05:00,84.18,21.87,73.06,37.73,-18.33,29.9,GRID_EXPORT
2026-06-03 12:10:00,85.1,17.6,75.04,38.47,-14.23,29.6,GRID_EXPORT
2026-06-03 12:15:00,83.14,25.0,77.02,38.19,-19.95,30.0,GRID_EXPORT
2026-06-03 12:20:00,91.04,25.64,79.0,38.26,-28.42,30.29,GRID_EXPORT
2026-06-03 12:25:00,86.07,20.74,80.98,38.25,-18.56,30.26,GRID_EXPORT
2026-06-03 12:30:00,88.44,19.71,82.96,37.39,-20.76,30.3,GRID_EXPORT
2026-06-03 12:35:00,87.93,22.54,84.94,38.94,-21.53,30.73,GRID_EXPORT
2026-06-03 12:40:00,91.19,21.6,86.92,37.27,-25.52,30.53,GRID_EXPORT
2026-06-03 12:45:00,87.05,23.29,88.9,37.6,-22.74,30.55,GRID_EXPORT
2026-06-03 12:50:00,86.96,18.52,90.88,37.74,-17.74,30.66,GRID_EXPORT
2026-06-03 12:55:00,82.13,24.56,92.85,38.57,-18.13,31.17,GRID_EXPORT
2026-06-03 13:00:00,81.35,16.82,94.55,55.25,0.0,30.86,BATTERY_CHARGING
2026-06-03 13:05:00,86.77,14.52,95.0,54.38,-35.62,31.11,GRID_EXPORT
2026-06-03 13:10:00,81.53,24.06,95.0,54.34,-50.0,30.91,UNAVOIDABLE_CURTAILMENT
2026-06-03 13:15:00,80.37,28.3,95.0,55.43,-50.0,31.02,UNAVOIDABLE_CURTAILMENT
2026-06-03 13:20:00,85.97,24.01,95.0,54.73,-50.0,31.61,UNAVOIDABLE_CURTAILMENT
2026-06-03 13:25:00,78.96,14.52,95.0,54.94,-38.54,31.58,GRID_EXPORT
2026-06-03 13:30:00,85.43,18.48,95.0,55.69,-48.22,31.58,GRID_EXPORT
2026-06-03 13:35:00,82.01,16.31,95.0,54.89,-43.42,31.6,GRID_EXPORT
2026-06-03 13:40:00,78.67,14.46,95.0,54.95,-38.18,31.32,GRID_EXPORT
2026-06-03 13:45:00,79.87,13.78,95.0,54.5,-39.15,31.68,GRID_EXPORT
2026-06-03 13:50:00,75.48,17.18,95.0,54.01,-38.65,31.26,GRID_EXPORT
2026-06-03 13:55:00,76.38,23.39,95.0,54.67,-45.1,31.35,GRID_EXPORT
2026-06-03 14:00:00,73.07,12.38,95.0,56.33,-29.12,31.89,GRID_EXPORT
2026-06-03 14:05:00,75.48,12.78,95.0,54.5,-33.76,32.02,GRID_EXPORT
2026-06-03 14:10:00,74.55,13.56,95.0,53.97,-34.14,31.8,GRID_EXPORT
2026-06-03 14:15:00,74.96,20.04,95.0,54.28,-40.72,32.03,GRID_EXPORT
2026-06-03 14:20:00,73.13,13.69,95.0,54.86,-31.96,31.72,GRID_EXPORT
2026-06-03 14:25:00,67.62,18.39,95.0,55.6,-30.41,31.52,GRID_EXPORT
2026-06-03 14:30:00,69.31,14.47,95.0,55.02,-28.76,31.84,GRID_EXPORT
2026-06-03 14:35:00,68.48,9.72,95.0,54.75,-23.45,31.64,GRID_EXPORT
2026-06-03 14:40:00,70.35,14.58,95.0,55.41,-29.52,31.96,GRID_EXPORT
2026-06-03 14:45:00,66.38,14.62,95.0,55.28,-25.71,31.79,GRID_EXPORT
2026-06-03 14:50:00,66.98,16.61,95.0,55.66,-27.94,32.3,GRID_EXPORT
2026-06-03 14:55:00,61.52,16.48,95.0,53.55,-24.46,31.89,GRID_EXPORT
2026-06-03 15:00:00,58.83,8.59,95.0,54.63,-12.79,32.36,GRID_EXPORT
2026-06-03 15:05:00,59.95,8.99,95.0,54.4,-14.54,31.8,GRID_EXPORT
2026-06-03 15:10:00,59.78,13.42,95.0,53.96,-19.24,31.88,GRID_EXPORT
2026-06-03 15:15:00,59.85,17.03,95.0,54.8,-22.08,31.85,GRID_EXPORT
2026-06-03 15:20:00,57.0,13.78,95.0,55.55,-15.23,31.83,GRID_EXPORT
2026-06-03 15:25:00,52.95,15.28,95.0,55.6,-12.63,31.72,GRID_EXPORT
2026-06-03 15:30:00,50.39,11.28,95.0,55.39,-6.29,32.11,GRID_EXPORT
2026-06-03 15:35:00,50.07,6.28,95.0,55.02,-1.33,31.68,GRID_EXPORT
2026-06-03 15:40:00,47.35,6.96,95.0,54.18,-0.14,31.92,GRID_EXPORT
2026-06-03 15:45:00,49.65,12.44,95.0,55.57,-6.53,31.91,GRID_EXPORT
2026-06-03 15:50:00,45.8,6.61,94.86,55.65,0.0,31.99,NORMAL_OPERATION
2026-06-03 15:55:00,46.49,10.94,95.0,53.87,0.0,31.85,BATTERY_CHARGING
2026-06-03 16:00:00,42.63,7.9,94.79,55.3,0.0,31.61,NORMAL_OPERATION
2026-06-03 16:05:00,44.29,10.74,94.83,54.07,0.0,31.76,BATTERY_CHARGING
2026-06-03 16:10:00,40.04,6.02,94.43,55.19,0.0,31.35,NORMAL_OPERATION
2026-06-03 16:15:00,38.52,5.81,94.0,54.07,0.0,31.65,NORMAL_OPERATION
2026-06-03 16:20:00,38.48,6.77,93.57,55.16,0.0,31.57,NORMAL_OPERATION
2026-06-03 16:25:00,35.27,7.16,93.02,54.82,0.0,31.16,NORMAL_OPERATION
2026-06-03 16:30:00,35.01,9.19,92.54,55.21,0.0,31.19,NORMAL_OPERATION
2026-06-03 16:35:00,32.43,5.58,91.83,54.26,0.0,31.26,NORMAL_OPERATION
2026-06-03 16:40:00,28.01,6.14,90.93,54.54,0.0,31.34,NORMAL_OPERATION
2026-06-03 16:45:00,27.03,8.97,90.09,55.17,0.0,31.07,NORMAL_OPERATION
2026-06-03 16:50:00,25.63,3.42,89.0,54.02,0.0,31.39,NORMAL_OPERATION
2026-06-03 16:55:00,24.52,4.17,87.85,54.73,0.0,30.78,NORMAL_OPERATION
2026-06-03 17:00:00,22.35,3.15,87.44,34.99,0.0,30.64,NORMAL_OPERATION
2026-06-03 17:05:00,21.53,7.41,87.2,34.38,0.0,30.58,NORMAL_OPERATION
2026-06-03 17:10:00,19.65,4.01,86.68,35.47,0.0,30.35,NORMAL_OPERATION
2026-06-03 17:15:00,16.22,5.98,86.12,35.1,0.0,30.27,NORMAL_OPERATION
2026-06-03 17:20:00,15.65,7.27,85.61,34.5,0.0,30.23,NORMAL_OPERATION
2026-06-03 17:25:00,12.51,2.53,84.73,34.95,0.0,30.42,NORMAL_OPERATION
2026-06-03 17:30:00,11.79,3.76,83.88,35.04,0.0,30.26,NORMAL_OPERATION
2026-06-03 17:35:00,9.7,6.22,83.01,35.84,0.0,30.62,NORMAL_OPERATION
2026-06-03 17:40:00,7.86,4.49,82.03,34.68,0.0,30.38,NORMAL_OPERATION
2026-06-03 17:45:00,6.49,3.49,80.92,35.26,0.0,30.14,NORMAL_OPERATION
2026-06-03 17:50:00,4.43,2.44,79.66,35.55,0.0,29.68,NORMAL_OPERATION
2026-06-03 17:55:00,2.03,2.29,78.28,35.7,0.0,29.81,NORMAL_OPERATION
2026-06-03 18:00:00,0.0,3.73,76.86,36.08,0.0,29.5,NORMAL_OPERATION
2026-06-03 18:05:00,0.0,5.73,75.59,34.74,0.0,29.25,NORMAL_OPERATION
2026-06-03 18:10:00,0.0,2.61,74.14,35.74,0.0,29.76,NORMAL_OPERATION
2026-06-03 18:15:00,0.0,2.87,72.74,34.82,0.0,29.49,NORMAL_OPERATION
2026-06-03 18:20:00,0.0,5.3,71.44,34.81,0.0,29.49,NORMAL_OPERATION
2026-06-03 18:25:00,0.0,4.2,70.09,35.04,0.0,28.69,NORMAL_OPERATION
2026-06-03 18:30:00,0.0,1.95,68.63,35.22,0.0,28.92,NORMAL_OPERATION
2026-06-03 18:35:00,0.0,2.79,67.21,35.29,0.0,28.88,NORMAL_OPERATION
2026-06-03 18:40:00,0.0,2.65,65.82,34.24,0.0,28.49,NORMAL_OPERATION
2026-06-03 18:45:00,0.0,1.17,64.36,34.58,0.0,28.07,NORMAL_OPERATION
2026-06-03 18:50:00,0.0,3.54,63.0,34.56,0.0,28.49,NORMAL_OPERATION
2026-06-03 18:55:00,0.0,2.37,61.58,34.69,0.0,28.54,NORMAL_OPERATION
2026-06-03 19:00:00,0.0,1.07,60.08,35.3,0.0,27.8,NORMAL_OPERATION
2026-06-03 19:05:00,0.0,3.15,58.67,35.17,0.0,27.7,NORMAL_OPERATION
2026-06-03 19:10:00,0.0,2.23,57.23,35.12,0.0,27.99,NORMAL_OPERATION
2026-06-03 19:15:00,0.0,2.14,55.79,34.97,0.0,27.17,NORMAL_OPERATION
2026-06-03 19:20:00,0.0,2.45,54.4,34.15,0.0,27.43,NORMAL_OPERATION
2026-06-03 19:25:00,0.0,3.13,53.01,34.89,0.0,27.14,NORMAL_OPERATION
2026-06-03 19:30:00,0.0,1.93,51.57,34.63,0.0,27.15,NORMAL_OPERATION
2026-06-03 19:35:00,0.0,0.91,50.05,35.71,0.0,26.86,NORMAL_OPERATION
2026-06-03 19:40:00,0.0,1.53,48.59,34.73,0.0,26.89,NORMAL_OPERATION
2026-06-03 19:45:00,0.0,1.0,47.11,34.78,0.0,26.64,NORMAL_OPERATION
2026-06-03 19:50:00,0.0,2.62,45.68,35.12,0.0,26.56,NORMAL_OPERATION
2026-06-03 19:55:00,0.0,1.27,44.2,34.97,0.0,25.93,NORMAL_OPERATION
2026-06-03 20:00:00,0.0,3.08,42.82,34.73,0.0,26.3,NORMAL_OPERATION
2026-06-03 20:05:00,0.0,1.7,41.35,35.05,0.0,26.12,NORMAL_OPERATION
2026-06-03 20:10:00,0.0,2.09,39.92,34.76,0.0,26.03,NORMAL_OPERATION
2026-06-03 20:15:00,0.0,1.78,38.5,34.17,0.0,25.78,NORMAL_OPERATION
2026-06-03 20:20:00,0.0,0.88,37.0,35.15,0.0,25.15,NORMAL_OPERATION
2026-06-03 20:25:00,0.0,2.52,35.59,34.63,0.0,25.25,NORMAL_OPERATION
2026-06-03 20:30:00,0.0,0.56,34.08,35.01,0.0,25.02,NORMAL_OPERATION
2026-06-03 20:35:00,0.0,1.45,32.6,35.25,0.0,24.91,NORMAL_OPERATION
2026-06-03 20:40:00,0.0,0.48,31.05,35.67,0.0,24.42,NORMAL_OPERATION
2026-06-03 20:45:00,0.0,2.48,29.66,34.23,0.0,24.79,NORMAL_OPERATION
2026-06-03 20:50:00,0.0,1.5,28.17,35.36,0.0,24.09,NORMAL_OPERATION
2026-06-03 20:55:00,0.0,1.11,26.67,35.39,0.0,24.4,NORMAL_OPERATION
2026-06-03 21:00:00,0.0,0.92,25.2,34.55,0.0,23.67,NORMAL_OPERATION
2026-06-03 21:05:00,0.0,0.77,23.71,34.53,0.0,23.77,NORMAL_OPERATION
2026-06-03 21:10:00,0.0,1.2,22.22,35.38,0.0,23.47,NORMAL_OPERATION
2026-06-03 21:15:00,0.0,1.43,20.71,35.77,0.0,23.16,NORMAL_OPERATION
2026-06-03 21:20:00,0.0,2.5,20.0,34.72,16.04,23.45,GRID_FALLBACK
2026-06-03 21:25:00,0.0,2.51,20.0,34.54,32.03,22.98,GRID_FALLBACK
2026-06-03 21:30:00,0.0,1.4,20.0,34.8,33.4,23.01,GRID_FALLBACK
2026-06-03 21:35:00,0.0,2.42,20.0,33.92,31.5,22.87,GRID_FALLBACK
2026-06-03 21:40:00,0.0,1.98,20.0,35.78,33.8,22.71,GRID_FALLBACK
2026-06-03 21:45:00,0.0,1.21,20.0,34.93,33.72,22.37,GRID_FALLBACK
2026-06-03 21:50:00,0.0,1.79,20.0,34.7,32.91,22.03,GRID_FALLBACK
2026-06-03 21:55:00,0.0,1.5,20.0,34.88,33.38,21.96,GRID_FALLBACK
2026-06-03 22:00:00,0.0,0.53,20.0,34.63,34.1,22.02,GRID_FALLBACK
2026-06-03 22:05:00,0.0,1.81,20.0,35.22,33.41,21.9,GRID_FALLBACK
2026-06-03 22:10:00,0.0,1.15,20.0,34.91,33.76,21.7,GRID_FALLBACK
2026-06-03 22:15:00,0.0,1.93,20.0,34.81,32.88,21.36,GRID_FALLBACK
2026-06-03 22:20:00,0.0,0.58,20.0,35.48,34.9,21.12,GRID_FALLBACK
2026-06-03 22:25:00,0.0,2.39,20.0,34.37,31.98,21.41,GRID_FALLBACK
2026-06-03 22:30:00,0.0,1.98,20.0,35.05,33.07,21.33,GRID_FALLBACK
2026-06-03 22:35:00,0.0,1.73,20.0,35.22,33.49,20.85,GRID_FALLBACK
2026-06-03 22:40:00,0.0,1.12,20.0,34.55,33.43,20.24,GRID_FALLBACK
2026-06-03 22:45:00,0.0,0.76,20.0,34.55,33.79,20.82,GRID_FALLBACK
2026-06-03 22:50:00,0.0,1.03,20.0,34.23,33.2,20.53,GRID_FALLBACK
2026-06-03 22:55:00,0.0,2.35,20.0,35.39,33.04,20.15,GRID_FALLBACK
2026-06-03 23:00:00,0.0,2.21,20.0,35.78,33.57,20.22,GRID_FALLBACK
2026-06-03 23:05:00,0.0,1.78,20.0,35.06,33.28,19.99,GRID_FALLBACK
2026-06-03 23:10:00,0.0,2.48,20.0,35.36,32.88,19.72,GRID_FALLBACK
2026-06-03 23:15:00,0.0,0.48,20.0,35.13,34.65,19.23,GRID_FALLBACK
2026-06-03 23:20:00,0.0,0.89,20.0,35.52,34.63,19.26,GRID_FALLBACK
2026-06-03 23:25:00,0.0,0.93,20.0,34.68,33.75,19.02,GRID_FALLBACK
2026-06-03 23:30:00,0.0,0.48,20.0,35.21,34.73,18.85,GRID_FALLBACK
2026-06-03 23:35:00,0.0,0.97,20.0,34.55,33.58,18.76,GRID_FALLBACK
